"","X","thresh","start_time","end_time","id","centr","conflict","state","turn","dur","ang_vel","outcome","dist2pred","dist2fc","diff_flock_start","diff_flock_end","fl_turn","mainFlock_size","subFlock_size","dist_group","fl_size"
"3547",4066,2,188.6,189.8,1,1.8727,0,2,-14.2375970330891,1.20000000000002,-11.8646641942407,"turn",500.753,3.01955,-1.56047978711658,3.99508346315843,-8.68203378281407,9,9,">60","s"
"3548",4068,2,333,334.2,1,6.16602,0,2,-16.5640753047559,1.19999999999999,-13.8033960872967,"turn",79.105,8.59087,6.83747733887849,3.55023012968039,-19.851322513954,9,9,">60","s"
"3549",4075,2,135.2,136.2,3,0.459921,1,2,-0.914008813146314,1,-0.914008813146314,"turn",23.4171,1.50798,9.91346309311389,33.7552952701729,22.9278233639127,9,9,"20-30","s"
"3550",4077,2,469.6,471.8,3,7.40627,1,2,11.6799550270012,2.19999999999999,5.30907046681876,"turn",26.8515,12.4592,1.0747481875649,4.44335208963811,15.0485589290744,9,9,"20-30","s"
"3551",4080,2,366.6,367.2,4,1.03339,1,2,-3.60301758939791,0.599999999999966,-6.00502931566352,"turn",479.684,2.16683,-6.99065500122017,-3.49279195569725,-0.10515454387499,9,9,">60","s"
"3552",4081,2,463.8,464.6,4,5.6125,0,2,-0.858860889625843,0.800000000000011,-1.07357611203229,"turn",42.8729,4.6897,9.47097731817467,24.9322344172372,14.6023962094367,10,10,"40-50","s"
"3553",4084,2,212.6,213.4,5,1.53032,1,2,-14.0543244379691,0.800000000000011,-17.5679055474611,"turn",52.2089,1.45605,-3.29750395598184,-7.08801456002962,-17.8448350420168,9,9,"50-60","s"
"3554",4088,2,138.6,139.6,7,6.78953,1,2,3.14635942950788,1,3.14635942950788,"turn",40.7129,7.70248,-15.1432286292754,60.7677182335183,79.0573062923015,8,8,"40-50","s"
"3555",4090,2,437.2,440,7,1.99366,0,2,-10.7327599633781,2.80000000000001,-3.83312855834931,"turn",33.1895,2.82454,14.316702483354,-27.7032079389577,-52.7526703856898,10,10,"30-40","s"
"3556",4093,2,235.2,236.8,8,2.88046,1,2,-8.96490920278361,1.60000000000002,-5.60306825173968,"turn",39.6892,5.51055,3.47765395089252,1.28655561585858,-11.1560075378175,7,7,"30-40","s"
"3557",4104,2,152.2,152.8,1,7.08171,0,2,1.94372980114223,0.600000000000023,3.23954966857027,"turn",71.4532,6.95605,-2.10956669403311,-13.4247277493466,-9.37143125417128,10,10,">60","s"
"3558",4105,2,168.8,169.4,1,3.78157,1,2,-5.14447792792418,0.599999999999994,-8.57412987987372,"turn",25.8133,4.77121,-7.31391206668166,-40.6368321023328,-38.4673979635753,10,10,"20-30","s"
"3559",4106,2,208.2,211.2,1,1.2989,0,2,-2.4765794779603,3,-0.825526492653433,"turn",56.1263,1.8705,4.95595524355764,-14.5252921069335,-21.9578268284514,10,10,"50-60","s"
"3560",4107,2,87,87.6,2,2.00523,1,2,-9.20262322106941,0.599999999999994,-15.3377053684492,"turn",51.2781,2.11707,2.70837210912602,12.1703898212714,0.259394491075989,8,8,"50-60","s"
"3561",4117,2,343.4,344.6,5,1.97624,1,2,-13.5848563879063,1.20000000000005,-11.3207136565882,"turn",30.9721,4.16807,-4.06845762154627,-27.4010869217348,-36.9174856880949,10,10,"30-40","s"
"3562",4122,2,160.8,163.8,7,2.98224,1,2,10.538567369173,3,3.51285578972435,"turn",73.3925,3.8137,-12.329462092687,0.587722501476193,23.4557519633362,10,10,">60","s"
"3563",4125,2,248,250.6,8,1.26412,0,2,-6.38015284116303,2.59999999999999,-2.45390493890886,"turn",564.934,0.853183,-4.66386835959374,-25.3978055905129,-27.1140900720822,9,9,">60","s"
"3564",4129,2,493,493.6,8,6.77944,0,2,-22.0653602499166,0.600000000000023,-36.7756004165263,"turn",29.5743,2.90396,-6.1607096528345,-18.7060032852547,-34.6106538823369,9,9,"20-30","s"
"3565",4131,2,105.6,107.6,9,3.12557,0,2,-24.4761330864244,2,-12.2380665432122,"turn",46.6196,2.34419,-0.883925106388481,-19.0948288002623,-42.6870367802982,8,8,"40-50","s"
"3566",4133,2,34.8,35,0,5.13222,0,2,-0.638880795064728,0.200000000000003,-3.19440397532359,"turn",62.4212,4.29528,-0.361499930474544,4.77715030840897,4.49976944381879,9,9,">60","s"
"3567",4135,2,384.2,384.8,0,13.5883,0,2,7.1033251634301,0.600000000000023,11.8388752723831,"turn",44.0935,10.2419,-5.07486444045622,-41.6978414088447,-29.5196518049584,9,9,"40-50","s"
"3568",4136,2,437.2,439.8,0,2.19995,1,2,-12.8647934703593,2.60000000000002,-4.94799748859968,"turn",40.3588,2.47763,2.48087838108995,5.20048420200654,-10.1451876494427,9,9,"40-50","s"
"3569",4138,2,106.2,107.6,1,3.21024,1,2,-5.49273177824325,1.39999999999999,-3.92337984160235,"turn",33.6707,2.76982,5.85865480116137,-27.9200091453159,-39.2713957247206,10,10,"30-40","s"
"3570",4144,2,23,24,2,8.88922,0,2,6.31132955135241,1,6.31132955135241,"turn",42.5879,6.69014,-6.51536177119177,-13.343611357974,-0.516920035429785,9,9,"40-50","s"
"3571",4146,2,271.6,273,2,0.156751,0,2,6.73670967268856,1.39999999999998,4.81193548049191,"turn",61.7768,0.402765,-8.13395831001175,-6.41430563433633,8.45636234836398,9,9,">60","s"
"3572",4150,2,283.6,284.4,3,1.98484,1,2,-18.990225112121,0.799999999999955,-23.7377813901526,"turn",54.7887,3.47622,1.35889129388318,-14.347695047316,-34.6968114533202,9,9,"50-60","s"
"3573",4154,2,455.4,456,4,1.90279,0,2,-14.1125682557071,0.600000000000023,-23.5209470928444,"turn",66.2818,2.31058,6.22255168426068,5.86442434307163,-14.4706955968962,8,8,">60","s"
"3574",4155,2,295.8,298,5,1.5955,0,2,36.9399963544487,2.19999999999999,16.7909074338404,"turn",24.5493,2.77799,-12.0718624004011,13.8758860401676,62.8877447950174,9,9,"20-30","s"
"3575",4158,2,156.2,157.6,6,0.406696,1,2,0.695530688857747,1.40000000000001,0.496807634898388,"turn",65.0791,0.739195,-16.1849703829976,32.6619012332007,49.542402305056,9,9,">60","s"
"3576",4164,2,364,365,8,14.1276,1,2,-0.207548109865743,1,-0.207548109865743,"turn",459.266,13.2482,-0.129558530122919,-3.11841588155432,-3.19640546129714,7,7,">60","s"
"3577",4165,2,411,412.4,8,3.68522,1,2,-2.05999400998149,1.39999999999998,-1.47142429284395,"turn",161.978,7.37206,1.52999712739141,6.02833857227885,2.43834743490595,10,10,">60","s"
"3578",4166,2,15.2,16.4,9,1.55277,1,2,-0.167468555367383,1.2,-0.139557129472819,"turn",21.8523,1.16908,11.0361697695001,-35.7638763930795,-46.967514717947,9,9,"20-30","s"
"3579",4168,2,442,443.4,9,3.33101,1,2,14.3657231176781,1.39999999999998,10.2612307983417,"turn",53.3635,4.7518,13.5525863149136,0.016917483875709,0.830054286640309,9,9,"50-60","s"
"3580",4169,2,73,74.2,0,2.46333,0,2,-38.5797196612789,1.2,-32.149766384399,"turn",22.6522,2.37904,-15.6145709919906,-15.104442424205,-38.0695910934933,10,10,"20-30","s"
"3581",4171,2,186,187.8,1,1.48252,1,2,-1.59549990752924,1.80000000000001,-0.886388837516237,"turn",457.336,2.43114,-13.5347004977351,9.1500685760268,21.0892691662327,9,9,">60","s"
"3582",4175,2,393,394.8,2,0.575324,1,2,-14.5136731670682,1.80000000000001,-8.06315175948231,"turn",17.1408,0.716417,-3.77010088246979,-34.5038162790747,-45.2473885636732,8,8,"10-20","s"
"3583",4177,2,315.2,315.6,3,3.72883,0,2,1.11510610175371,0.400000000000034,2.78776525438403,"turn",65.1714,6.21963,-1.40845993324555,-1.6024232700689,0.921142764930351,10,10,">60","s"
"3584",4181,2,367.8,368.8,5,2.70654,0,2,-0.840657671262564,1,-0.840657671262564,"turn",517.882,3.50759,3.02587116471795,0.670070378220017,-3.19645845776049,9,9,">60","s"
"3585",4186,2,292,294.4,6,4.48333,0,2,-17.928841402376,2.39999999999998,-7.47035058432341,"turn",27.2328,0.794635,6.67141139012281,-29.1651120606615,-53.7653648531604,10,10,"20-30","s"
"3586",4190,2,252.6,254.6,7,1.92072,1,2,-41.507475622829,2,-20.7537378114145,"turn",18.767,1.75745,-9.63047015873111,-1.20630083146277,-33.0833062955607,9,9,"10-20","s"
"3587",4193,2,105,106.6,8,3.16566,1,2,-4.67451598638728,1.59999999999999,-2.92157249149206,"turn",40.6396,3.78476,15.0216021007018,-29.3428949353246,-49.0390130224136,10,10,"40-50","s"
"3588",4194,2,436.8,440.8,8,0.838788,1,2,-4.06422790518422,4,-1.01605697629606,"turn",63.8792,1.11879,4.37915954846936,2.62331629189936,-5.82007116175423,8,8,">60","s"
"3589",4197,2,16,17.6,0,3.74837,1,2,8.85688166939243,1.6,5.53555104337026,"turn",57.2423,6.75272,-0.974389558718813,6.33326804517249,16.1645392732837,9,9,"50-60","s"
"3590",4201,2,298.2,301.2,0,3.29062,0,2,6.42491577053584,3,2.14163859017861,"turn",54.2141,2.92239,-8.67323376012791,7.43478653521884,22.5329360658826,8,8,"50-60","s"
"3591",4202,2,337.8,341.6,0,2.44521,0,2,1.3969891456634,3.80000000000001,0.367628722542998,"turn",97.1601,2.71839,-5.64959463286379,-8.43589602797496,-1.38931224944777,10,10,">60","s"
"3592",4204,2,372.6,373.6,0,13.6114,0,2,-7.95579152987421,1,-7.95579152987421,"turn",45.7921,12.4099,32.6440169424986,-9.33971759441392,-49.9395260667867,7,7,"40-50","s"
"3593",4206,2,338,338.8,1,1.06432,0,2,-1.42464989884565,0.800000000000011,-1.78081237355704,"turn",94.2891,0.724725,3.52288570882149,18.2725503588643,13.3250147511972,10,10,">60","s"
"3594",4209,2,56.6,58,2,3.29615,1,2,19.2106045604279,1.4,13.7218604003057,"turn",32.3087,2.36485,6.95833318566089,21.5181556450622,33.7704270198292,9,9,"30-40","s"
"3595",4210,2,306.4,307.4,2,1.41592,0,2,4.73223645442607,1,4.73223645442607,"turn",509.486,1.16276,-1.10673129645102,-1.06604420411373,4.77292354676336,9,9,">60","s"
"3596",4211,2,282,282.8,3,2.17538,0,2,-22.5188615963517,0.800000000000011,-28.1485769954392,"turn",9.02841,1.50161,11.1100752242445,43.3530508241404,9.72411400354427,7,7,"<10","s"
"3597",4212,2,322.2,323.6,3,2.1502,0,2,8.68336740620698,1.40000000000003,6.20240529014769,"turn",71.8562,2.04959,-0.350594745106826,-3.72769614420233,5.30626600711147,9,9,">60","s"
"3598",4213,2,392.6,396.6,3,1.78153,1,2,3.59054694624048,4,0.89763673656012,"turn",62.4811,2.09601,-14.8960069932856,1.5142759078323,20.0008298473584,10,10,">60","s"
"3599",4214,2,248.4,249.6,4,1.72922,1,2,16.2834353120278,1.19999999999999,13.5695294266899,"turn",464.314,1.92057,7.36509074128876,-1.34204670822423,7.57629786251479,9,9,">60","s"
"3600",4217,2,233.4,236.4,5,2.605,1,2,-8.98648807303498,3,-2.99549602434499,"turn",105.872,3.09205,-0.0105521012152162,-0.419727422143077,-9.39566339396284,8,8,">60","s"
"3601",4218,2,279.2,281,5,1.46613,0,2,-49.9768642871972,1.80000000000001,-27.7649246039983,"turn",20.3783,0.960209,-9.79069266890171,-19.5553207388687,-59.7414923571642,7,7,"20-30","s"
"3602",4220,2,268.6,271.4,6,0.920121,0,2,-15.9140164106025,2.79999999999995,-5.683577289501,"turn",40.194,0.605348,8.02664366870802,-27.3162475276867,-51.2569076069973,9,9,"40-50","s"
"3603",4225,2,411.2,415.2,8,1.04449,1,2,-10.0531916468421,4,-2.51329791171052,"turn",40.1669,0.882158,-4.38024307607873,18.7124871577805,13.0395385870171,9,9,"40-50","s"
"3604",4226,2,48,49,9,0.462363,0,2,-13.5129329592494,1,-13.5129329592494,"turn",33.914,0.0385025,15.1360765131984,-20.2358050995939,-48.8848145720417,9,9,"30-40","s"
"3605",4228,2,414.8,416.2,9,3.821,0,2,5.86424029335648,1.39999999999998,4.18874306668327,"turn",57.3548,7.40714,-9.15980603585293,20.9282091632215,35.9522554924309,10,10,"50-60","s"
"3606",4229,2,268,268.8,0,8.49359,1,2,-1.6884245453316,0.800000000000011,-2.11053068166447,"turn",117.742,9.32769,-2.15233442352356,-11.0699901740948,-10.6060802959028,6,6,">60","s"
"3607",4231,2,414.8,418.6,0,2.65472,0,2,44.7380975139457,3.80000000000001,11.7731835563015,"turn",16.4106,3.20185,0.0316645092977549,-4.355202452213,40.3512305524349,10,10,"10-20","s"
"3608",4232,2,168.8,171,1,0.920837,1,2,-16.1627705119457,2.19999999999999,-7.34671386906624,"turn",37.5084,1.16398,-1.67743093795606,-12.8681743648862,-27.3535139388758,10,10,"30-40","s"
"3609",4234,2,477.2,478.2,1,7.45894,0,2,6.05120921931934,1,6.05120921931934,"turn",3.76382,8.06308,-9.34956172756307,-2.25468844433882,13.1460825025436,10,10,"<10","s"
"3610",4239,2,433.8,435,2,4.37628,1,2,-0.10331130531425,1.19999999999999,-0.0860927544285423,"turn",44.2409,4.12566,1.05928513007145,10.8998399825144,9.73724354712866,10,10,"40-50","s"
"3611",4243,2,169.8,170.2,4,1.49237,0,2,-4.68800264808462,0.399999999999977,-11.7200066202122,"turn",40.0741,1.61606,-2.29568580614223,-14.7825894722527,-17.1749063141951,10,10,"40-50","s"
"3612",4246,2,92,93,5,1.271,1,2,3.6138328218162,1,3.6138328218162,"turn",67.5811,1.59145,2.73161525372514,-6.06154667906308,-5.17932911097201,10,10,">60","s"
"3613",4247,2,138.6,140.8,6,2.14551,1,2,1.6597720611877,2.20000000000002,0.754441845994402,"turn",54.2882,1.82948,-5.2135188317281,-4.00440782281977,2.86888307009604,10,10,"50-60","s"
"3614",4248,2,179,181.8,6,4.61631,0,2,3.81633543995445,2.80000000000001,1.36297694284087,"turn",53.859,5.56589,-2.01012630735404,-5.28352561414387,0.542936133164623,10,10,"50-60","s"
"3615",4251,2,153,153.6,7,1.11116,0,2,-2.18084777173106,0.599999999999994,-3.63474628621846,"turn",64.1715,0.939322,5.47647826738648,5.95220756128533,-1.70511847783221,10,10,">60","s"
"3616",4253,2,477,477.2,7,13.2429,1,2,4.46960005900613,0.199999999999989,22.3480002950319,"turn",16.9747,9.9517,19.6556887082248,35.2002573933897,20.0141687441711,10,10,"10-20","s"
"3617",4257,2,307.6,308.6,8,1.89721,1,2,-14.7392990983186,1,-14.7392990983186,"turn",537.145,3.28888,-7.38647252732709,6.70931768414413,-0.643508886847339,7,7,">60","s"
"3618",4259,2,229.2,230.8,9,0.891116,0,2,1.77321926160247,1.60000000000002,1.10826203850153,"turn",41.6156,1.36881,-5.06659306659437,21.7622211671073,28.6020334953041,8,8,"40-50","s"
"3619",4267,2,36.4,37,2,6.16591,0,2,-9.53790603739752,0.600000000000001,-15.8965100623292,"turn",50.9415,4.7716,6.659450356396,20.5219229460868,4.32456655229326,8,8,"50-60","s"
"3620",4268,2,52.4,56.4,2,0.634776,0,2,-3.48003012302122,4,-0.870007530755306,"turn",130.834,2.75602,-6.13773348581607,17.1006018265511,19.7583051893459,6,6,">60","s"
"3621",4272,2,347,349.4,3,10.4988,1,2,24.2772142699414,2.39999999999998,10.115505945809,"turn",36.1911,8.12105,-12.2400944161243,20.7704575107483,57.287766196814,7,7,"30-40","s"
"3622",4274,2,75.8,76,4,2.63284,0,2,2.51291099952152,0.200000000000003,12.5645549976074,"turn",57.5207,2.80542,-4.40418795251708,-2.89341809785389,4.02368085418472,7,7,"50-60","s"
"3623",4279,2,288,288.6,5,0.844957,1,2,-3.35526120976095,0.600000000000023,-5.59210201626804,"turn",41.0909,1.08367,0.0460568122391279,-6.08516697572894,-9.48648499772902,7,7,"40-50","s"
"3624",4280,2,48.4,50.6,6,1.97266,1,2,-17.0902170089772,2.2,-7.76828045862598,"turn",65.5403,1.38694,-3.97212620832522,-0.60114096033065,-13.7192317609826,6,6,">60","s"
"3625",4284,2,321.6,322.4,7,2.9949,0,2,1.80053560216165,0.799999999999955,2.25066950270219,"turn",53.9874,2.1477,3.27498826965297,-2.15319757330652,-3.62765024079784,6,6,"50-60","s"
"3626",4287,2,115.8,119,0,5.40997,1,2,41.5376480459475,3.2,12.9805150143586,"turn",14.2182,6.3499,-8.43792557577879,76.8101791143892,126.785752736116,9,9,"10-20","s"
"3627",4289,2,296.6,298.6,0,2.90911,0,2,-9.28402275528585,2,-4.64201137764292,"turn",40.1241,3.06136,14.0702337541901,-17.9778342625379,-41.3320907720138,10,10,"40-50","s"
"3628",4292,2,244.8,246.8,1,1.3989,1,2,-2.61746963192433,2,-1.30873481596216,"turn",507.986,2.21874,6.61562281415167,12.6272859668564,3.39419352078036,10,10,">60","s"
"3629",4293,2,407.6,408.6,1,0.777013,1,2,-0.274262465409894,1,-0.274262465409894,"turn",126.662,1.32649,0.385110091751231,-3.13884434207626,-3.79821689923739,5,5,">60","s"
"3630",4295,2,109.8,112,2,2.40554,1,2,-6.55839518347065,2.2,-2.98108871975938,"turn",40.601,2.3767,-6.22892851117447,9.01233413837977,8.68286746608359,9,9,"40-50","s"
"3631",4296,2,293.2,295,2,1.98737,1,2,4.14218924111597,1.80000000000001,2.30121624506441,"turn",59.0257,1.76703,12.080066652405,-24.1548116277654,-32.0926890390544,10,10,"50-60","s"
"3632",4300,2,38.2,38.8,3,1.66532,0,2,-6.18272189017947,0.599999999999994,-10.3045364836325,"turn",87.0239,0.891552,6.50858854142387,3.77820823192965,-8.91310219967369,9,9,">60","s"
"3633",4301,2,82.6,84,3,4.52404,1,2,-0.387775535812375,1.40000000000001,-0.276982525580267,"turn",63.6221,2.09501,7.2522523736034,38.7072241382647,31.0671962288489,6,6,">60","s"
"3634",4303,2,258.6,259.8,4,1.33534,1,2,0.456094009967762,1.19999999999999,0.380078341639806,"turn",79.5243,2.89718,-0.533987477677343,26.0194599530933,27.0095414407384,8,8,">60","s"
"3635",4306,2,179.2,180.8,6,1.50009,1,2,-11.7176274422255,1.60000000000002,-7.32351715139082,"turn",41.4326,1.73065,1.33428792616446,-7.53463499063454,-20.5865503590245,9,9,"40-50","s"
"3636",4312,2,180,181.6,7,0.959599,1,2,-21.8820936957503,1.59999999999999,-13.676308559844,"turn",40.4004,1.01438,-0.349339968562027,17.933009724229,-3.5997440029593,9,9,"40-50","s"
"3637",4316,2,478.2,480.2,7,1.74555,0,2,19.587354824201,2,9.79367741210049,"turn",44.9682,3.58032,7.5484026125264,21.5541725889174,33.593124800592,9,9,"40-50","s"
"3638",4324,2,445.4,448,0,2.07152,1,2,6.07055393342308,2.60000000000002,2.33482843593194,"turn",74.9475,2.85544,3.33034063828368,3.14991926421852,5.89013255935792,10,10,">60","s"
"3639",4327,2,177.2,180.4,2,5.75965,0,2,0.44732204632968,3.20000000000002,0.139788139478024,"turn",80.1732,7.89748,3.99173833661106,-1.26936341622905,-4.81377970651043,8,8,">60","s"
"3640",4330,2,134.8,135,3,5.23093,1,2,-3.514498377417,0.199999999999989,-17.572491887086,"turn",26.2198,5.40586,-1.84972476326028,-23.1388322116348,-24.8036058257916,9,9,"20-30","s"
"3641",4335,2,83.2,84.2,5,6.64794,0,2,23.663281539492,1,23.663281539492,"turn",65.1995,8.13123,-8.17862262916637,3.16353325994945,35.0054374286078,10,10,">60","s"
"3642",4337,2,331.2,333.8,5,4.30549,1,2,1.53243743611228,2.60000000000002,0.589399013889333,"turn",99.5723,7.56319,4.7123782328846,-1.71637102770843,-4.89631182448076,9,9,">60","s"
"3643",4338,2,417.2,417.4,5,5.50978,0,2,-12.8914566760288,0.199999999999989,-64.4572833801477,"turn",35.8394,7.28951,-0.408062810140259,-20.6386741938564,-33.1220680597449,10,10,"30-40","s"
"3644",4339,2,482.2,484,5,1.71068,0,2,-1.2324356184818,1.80000000000001,-0.684686454712108,"turn",428.55,1.54973,10.6014326827416,11.9691502266276,0.135281925404179,10,10,">60","s"
"3645",4343,2,80.4,81,7,8.84913,0,2,41.107951478951,0.599999999999994,68.513252464919,"turn",29.6373,7.15697,31.6065153143802,7.87841861435932,17.3798547789301,10,10,"20-30","s"
"3646",4345,2,167.2,169.2,7,1.33148,1,2,3.22656855428553,2,1.61328427714276,"turn",58.7084,1.31506,8.64014632828073,-1.83020318085439,-7.24378095484959,9,9,"50-60","s"
"3647",4347,2,436.8,438.2,7,2.37542,1,2,0.19175077902936,1.39999999999998,0.136964842163831,"turn",63.2185,3.39553,-2.28975348200507,-6.05268667423359,-3.57118241319916,10,10,">60","s"
"3648",4351,2,196.6,198.2,8,2.66534,1,2,0.0662527185322505,1.59999999999999,0.0414079490826567,"turn",106.395,4.06512,-5.50420343651762,7.0961945104411,12.666650665491,9,9,">60","s"
"3649",4352,2,429.6,430,8,9.33379,0,2,0.132984226841139,0.399999999999977,0.332460567102866,"turn",566.344,7.68655,4.4110869356552,-11.8254347722714,-16.1035374810855,10,10,">60","s"
"3650",4353,2,298,298.4,9,3.14444,0,2,-3.51606327402435,0.399999999999977,-8.79015818506138,"turn",30.9001,2.81342,17.1906906588405,-5.56424444468391,-26.2709983775488,9,9,"30-40","s"
"3651",4355,2,341.8,342.2,9,1.51888,1,2,0.301329689770579,0.399999999999977,0.75332422442649,"turn",96.3444,1.36935,-4.96213720456312,-0.288625941113952,4.97484095321975,8,8,">60","s"
"3652",4357,2,134,135.6,0,0.986132,0,2,-9.49418653283708,1.59999999999999,-5.9338665830232,"turn",24.703,1.05642,21.3602619019999,-20.7945657483696,-51.6490141832066,7,7,"20-30","s"
"3653",4358,2,299.6,303.6,0,2.79362,1,2,5.11320934261905,4,1.27830233565476,"turn",78.6749,6.05146,6.9887116534644,-7.98201923600469,-9.85752154685004,10,10,">60","s"
"3654",4360,2,371.8,375.8,0,7.18184,1,2,-5.0331859332372,4,-1.2582964833093,"turn",27.0674,7.51424,-0.0116439887349175,-17.7672201336523,-22.7887620781546,9,9,"20-30","s"
"3655",4362,2,404.4,406.4,1,2.03658,0,2,-17.2633500642717,2,-8.63167503213584,"turn",42.9576,2.03163,3.21510049532624,-25.8140801859676,-46.2925307455656,10,10,"40-50","s"
"3656",4365,2,38,39.2,2,0.961462,1,2,17.990369113607,1.2,14.9919742613391,"turn",78.3881,1.08446,6.8022459859528,-11.2452938623086,-0.0571707346544603,10,10,">60","s"
"3657",4366,2,439.2,440.6,2,2.40993,0,2,5.38216243299944,1.40000000000003,3.84440173785665,"turn",60.9681,2.32215,-4.46922408869683,-59.8103581980518,-49.9589716763555,10,10,">60","s"
"3658",4368,2,140.4,141.2,3,1.48732,1,2,6.44643338279397,0.799999999999983,8.05804172849264,"turn",51.4108,1.27155,-1.8343093469685,-16.3322733760721,-8.05153064630964,7,7,"50-60","s"
"3659",4371,2,313.8,314.4,3,2.92778,1,2,-10.6436773852072,0.599999999999966,-17.7394623086796,"turn",17.6415,2.17411,-10.7080651413318,-30.1899255723197,-30.125537816195,10,10,"10-20","s"
"3660",4374,2,468.2,470,3,2.66354,1,2,-42.43006445146,1.80000000000001,-23.5722580285888,"turn",35.0362,1.61257,-6.46338904001918,1.12999589169985,-34.836679519741,10,10,"30-40","s"
"3661",4378,2,494.6,496.4,4,1.58228,1,2,3.36271364883425,1.79999999999995,1.86817424935241,"turn",42.3505,1.37326,-2.15176122989803,-6.08646171779943,-0.571986839067158,10,10,"40-50","s"
